Sample File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P 500,,,,,,,IBM,,,,,,,GOOGL,,,,,,,CSCO,,,,,,,ADM,,,,,,,NKE,,,,,
Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume
2017-03-27,2329.110107,2344.899902,2322.25,2341.590088,3240230000,,2017-03-27,172.690002,174.160004,172.089996,173.770004,3217700,,2017-03-27,828.090027,841.380005,824.299988,838.51001,1934600,,2017-03-27,172.690002,174.160004,172.089996,173.770004,3217700,,2017-03-27,45.43,45.68,45.099998,45.349998,1792400,,2017-03-27,55.639999,56.25,55.540001,55.93,8557200
2017-03-24,2350.419922,2356.219971,2335.73999,2343.97998,2975130000,,2017-03-24,175.119995,175.5,173.389999,173.830002,3178900,,2017-03-24,842,844,829.099976,835.140015,2092600,,2017-03-24,175.119995,175.5,173.389999,173.830002,3178900,,2017-03-24,45.610001,45.900002,45.419998,45.580002,1530200,,2017-03-24,55.290001,56.639999,55.119999,56.360001,14438600
2017-03-23,2345.969971,2358.919922,2342.129883,2345.959961,3260600000,,2017-03-23,174.429993,175.669998,173.559998,174.820007,3615400,,2017-03-23,841.390015,841.690002,833,839.650024,3285200,,2017-03-23,174.429993,175.669998,173.559998,174.820007,3615400,,2017-03-23,45.610001,46.029999,45.400002,45.610001,1590900,,2017-03-23,54.610001,55.549999,54.52,55.369999,23848300
2017-03-22,2343,2351.810059,2336.449951,2348.449951,3572730000,,2017-03-22,174.039993,175.059998,172.800003,174.779999,3426800,,2017-03-22,849.47998,855.349976,847,849.799988,1358000,,2017-03-22,174.039993,175.059998,172.800003,174.779999,3426800,,2017-03-22,44.919998,45.650002,44.919998,45.610001,2618300,,2017-03-22,54.759998,55,53.759998,53.919998,37413400
2017-03-21,2379.320068,2381.929932,2341.899902,2344.02002,4265590000,,2017-03-21,176.009995,176.229996,173.839996,173.880005,3883700,,2017-03-21,870.059998,873.469971,847.690002,850.140015,2515200,,2017-03-21,176.009995,176.229996,173.839996,173.880005,3883700,,2017-03-21,44.919998,45.240002,44.669998,44.950001,3483700,,2017-03-21,58.779999,59,57.720001,58.009998,15269800
2017-03-20,2378.23999,2379.550049,2369.659912,2373.469971,3054930000,,2017-03-20,175.649994,176.179993,175.139999,175.699997,2334400,,2017-03-20,869.47998,870.340027,864.669983,867.909973,1501400,,2017-03-20,175.649994,176.179993,175.139999,175.699997,2334400,,2017-03-20,44.599998,44.98,44.009998,44.849998,3833100,,2017-03-20,58,58.810001,57.959999,58.68,13352500
2017-03-17,2383.709961,2385.709961,2377.639893,2378.25,5178040000,,2017-03-17,176.289993,176.789993,175.649994,175.649994,5843800,,2017-03-17,873.679993,874.419983,868.369995,872.369995,1852400,,2017-03-17,176.289993,176.789993,175.649994,175.649994,5843800,,2017-03-17,44.91,45.099998,44.689999,44.720001,4176000,,2017-03-17,57.77,57.889999,57.310001,57.799999,10791500
2017-03-16,2387.709961,2388.100098,2377.179932,2381.379883,3365660000,,2017-03-16,178.460007,179,176.820007,177.240005,4263800,,2017-03-16,870.530029,872.710022,867.52002,870,1094700,,2017-03-16,178.460007,179,176.820007,177.240005,4263800,,2017-03-16,45.07,45.139999,44.389999,44.849998,2631000,,2017-03-16,57.43,57.720001,56.830002,57.599998,9895000
2017-03-15,2370.340088,2390.01001,2368.939941,2385.26001,3906840000,,2017-03-15,175.710007,176.279999,174.75,175.809998,3695200,,2017-03-15,867.940002,869.880005,861.299988,868.390015,1328300,,2017-03-15,175.710007,176.279999,174.75,175.809998,3695200,,2017-03-15,44.709999,45.330002,44.509998,45.009998,2816000,,2017-03-15,57.630001,57.990002,56.75,57.66,10067500
2017-03-14,2368.550049,2368.550049,2358.179932,2365.449951,3172630000,,2017-03-14,176.179993,176.820007,175.210007,175.720001,3144300,,2017-03-14,863.75,867.580017,860.130005,865.909973,1057100,,2017-03-14,176.179993,176.820007,175.210007,175.720001,3144300,,2017-03-14,44.700001,44.860001,44.41,44.669998,1946200,,2017-03-14,56.869999,58.009998,56.720001,57.279999,9286900
2017-03-13,2371.560059,2374.419922,2368.52002,2373.469971,3133900000,,2017-03-13,177.850006,178.059998,176.419998,176.460007,3428900,,2017-03-13,860.830017,867.130005,860.820007,864.580017,1164800,,2017-03-13,177.850006,178.059998,176.419998,176.460007,3428900,,2017-03-13,45,45.130001,44.59,44.700001,2273300,,2017-03-13,56.43,56.82,56.110001,56.669998,7235900
2017-03-10,2372.52002,2376.860107,2363.040039,2372.600098,3432950000,,2017-03-10,178.210007,179.490005,177.419998,177.830002,3089000,,2017-03-10,862.700012,864.22998,857.609985,861.409973,1335200,,2017-03-10,178.210007,179.490005,177.419998,177.830002,3089000,,2017-03-10,44.630001,45.119999,44.610001,45.040001,2174800,,2017-03-10,56.490002,56.990002,56.259998,56.43,8882400
2017-03-09,2363.48999,2369.080078,2354.540039,2364.870117,3716340000,,2017-03-09,179.149994,179.25,175.880005,177.179993,5413100,,2017-03-09,853.690002,860.710022,852.669983,857.840027,1340500,,2017-03-09,179.149994,179.25,175.880005,177.179993,5413100,,2017-03-09,44.099998,44.509998,44.099998,44.419998,2820200,,2017-03-09,56.610001,56.66,56.09,56.360001,6165700
2017-03-08,2369.810059,2373.090088,2361.01001,2362.97998,3812100000,,2017-03-08,180.75,180.949997,179.300003,179.449997,3520000,,2017-03-08,853.119995,856.929993,851.25,853.640015,1028800,,2017-03-08,180.75,180.949997,179.300003,179.449997,3520000,,2017-03-08,44.470001,44.950001,43.860001,43.990002,3155800,,2017-03-08,56.939999,56.939999,56.310001,56.509998,7604800
2017-03-07,2370.73999,2375.120117,2365.51001,2368.389893,3518390000,,2017-03-07,180.710007,181.289993,180.199997,180.380005,2930800,,2017-03-07,847.26001,853.330017,845.52002,851.150024,1029500,,2017-03-07,180.710007,181.289993,180.199997,180.380005,2930800,,2017-03-07,44.75,44.970001,44.459999,44.459999,2339000,,2017-03-07,56.709999,56.990002,56.02,56.549999,7124400
2017-03-06,2375.22998,2378.800049,2367.97998,2375.310059,3232700000,,2017-03-06,179.720001,180.990005,179.570007,180.470001,3180900,,2017-03-06,846.859985,848.940002,841.169983,847.27002,1046300,,2017-03-06,179.720001,180.990005,179.570007,180.470001,3180900,,2017-03-06,45.080002,45.139999,44.639999,44.759998,2468100,,2017-03-06,56.700001,56.93,56.529999,56.77,6896800
2017-03-03,2380.919922,2383.889893,2375.389893,2383.120117,3555260000,,2017-03-03,180.529999,181.320007,179.759995,180.050003,1822000,,2017-03-03,848.940002,850.820007,844.710022,849.080017,1005000,,2017-03-03,180.529999,181.320007,179.759995,180.050003,1822000,,2017-03-03,45.529999,45.720001,45.040001,45.200001,3026900,,2017-03-03,57.799999,57.799999,56.509998,56.700001,9181600
2017-03-02,2394.75,2394.75,2380.169922,2381.919922,3821320000,,2017-03-02,181.880005,181.880005,180.429993,180.529999,2913600,,2017-03-02,856.309998,856.48999,848.719971,849.849976,1248600,,2017-03-02,181.880005,181.880005,180.429993,180.529999,2913600,,2017-03-02,46.540001,46.580002,45.43,45.48,3362400,,2017-03-02,57.900002,58.25,57.650002,57.799999,6429200
2017-03-01,2380.129883,2400.97998,2380.129883,2395.959961,4345180000,,2017-03-01,180.479996,182.550003,180.029999,181.949997,2960000,,2017-03-01,851.380005,858,849.02002,856.75,1813000,,2017-03-01,180.479996,182.550003,180.029999,181.949997,2960000,,2017-03-01,47.25,47.439999,46.5,46.509998,4010900,,2017-03-01,57.860001,58.029999,57.330002,57.770001,8558900
2017-02-28,2366.080078,2367.790039,2358.959961,2363.639893,4210140000,,2017-02-28,179.380005,180.630005,179.350006,179.820007,3272500,,2017-02-28,847.349976,848.830017,841.440002,844.929993,1376500,,2017-02-28,179.380005,180.630005,179.350006,179.820007,3272500,,2017-02-28,45.5,47.419998,45.400002,46.970001,8625900,,2017-02-28,57.369999,57.549999,56.860001,56.982454,7951300
2017-02-27,2365.22998,2371.540039,2361.870117,2369.72998,3582610000,,2017-02-27,181.190002,181.25,179.279999,179.399994,3672000,,2017-02-27,844.950012,850.669983,843.01001,849.669983,1008700,,2017-02-27,181.190002,181.25,179.279999,179.399994,3672000,,2017-02-27,45.130001,45.43,44.720001,45.369999,3024800,,2017-02-27,57.650002,57.830002,57.349998,57.510807,4375700
2017-02-24,2355.72998,2367.340088,2352.870117,2367.340088,3831570000,,2017-02-24,180.210007,181.490005,179.889999,181.350006,3267800,,2017-02-24,847.650024,848.359985,842.960022,847.809998,1342800,,2017-02-24,180.210007,181.490005,179.889999,181.350006,3267800,,2017-02-24,44.84,45.259998,44.740002,45.259998,2363200,,2017-02-24,57.389999,58.419998,57.07,57.680281,9684500
2017-02-23,2367.5,2368.26001,2355.090088,2363.810059,4015260000,,2017-02-23,182,182.5,180.919998,181.649994,2250500,,2017-02-23,851.080017,852.619995,842.5,851,1385800,,2017-02-23,182,182.5,180.919998,181.649994,2250500,,2017-02-23,44.799999,45.27,44.490002,45.09,3256200,,2017-02-23,58.110001,58.400002,57.27,57.211739,12316300
2017-02-22,2361.110107,2365.129883,2358.340088,2362.820068,3468670000,,2017-02-22,180.089996,181.339996,180.089996,181.149994,3013500,,2017-02-22,848,853.789978,846.710022,851.359985,1224400,,2017-02-22,180.089996,181.339996,180.089996,181.149994,3013500,,2017-02-22,44.59,44.919998,44.43,44.720001,3265500,,2017-02-22,57.48,58.380001,57.360001,58.059101,10914100
2017-02-21,2354.909912,2366.709961,2354.909912,2365.379883,3579780000,,2017-02-21,180.600006,180.789993,179.119995,180.259995,4346700,,2017-02-21,847.98999,852.200012,846.549988,849.27002,1260300,,2017-02-21,180.600006,180.789993,179.119995,180.259995,4346700,,2017-02-21,44.549999,45.200001,44.509998,44.810001,4966500,,2017-02-21,56.380001,57.450001,56.200001,57.181834,10955000
2017-02-17,2343.01001,2351.159912,2339.580078,2351.159912,3513060000,,2017-02-17,181.25,181.570007,180,180.669998,3478100,,2017-02-17,841.309998,846.940002,839.780029,846.549988,1459100,,2017-02-17,181.25,181.570007,180,180.669998,3478100,,2017-02-17,44.07,44.689999,43.98,44.689999,2809700,,2017-02-17,56.119999,56.799999,55.860001,56.573728,12638000
2017-02-16,2349.639893,2351.310059,2338.870117,2347.219971,3672370000,,2017-02-16,181.449997,182.789993,180.869995,181.429993,3237400,,2017-02-16,838.5,842.690002,837.26001,842.169983,1004100,,2017-02-16,181.449997,182.789993,180.869995,181.429993,3237400,,2017-02-16,44.259998,44.549999,43.900002,44.099998,4259700,,2017-02-16,56.880001,56.919998,56.099998,56.115158,8374200
2017-02-15,2335.580078,2351.300049,2334.810059,2349.25,3775590000,,2017-02-15,180.199997,181.919998,179.809998,181.679993,2875400,,2017-02-15,838.809998,841.77002,836.219971,837.320007,1353000,,2017-02-15,180.199997,181.919998,179.809998,181.679993,2875400,,2017-02-15,43.849998,44.580002,43.720001,44.15,4061000,,2017-02-15,56.290001,56.759998,56.209999,56.464069,6652000
2017-02-14,2326.120117,2337.580078,2322.169922,2337.580078,3520910000,,2017-02-14,178.570007,180.130005,178.350006,180.130005,2567900,,2017-02-14,839.77002,842,835.830017,840.030029,1296300,,2017-02-14,178.570007,180.130005,178.350006,180.130005,2567900,,2017-02-14,43.740002,43.869999,43.27,43.415323,2734200,,2017-02-14,55.919998,56.689999,55.830002,56.27466,8891400
2017-02-13,2321.719971,2331.580078,2321.419922,2328.25,3349730000,,2017-02-13,179.240005,179.899994,178.839996,179.360001,3093400,,2017-02-13,837.700012,841.73999,836.25,838.960022,1294300,,2017-02-13,179.240005,179.899994,178.839996,179.360001,3093400,,2017-02-13,43.900002,44.049999,43.080002,43.395467,2979000,,2017-02-13,56.169998,56.34,55.75,55.915778,7679800
2017-02-10,2312.27002,2319.22998,2311.100098,2316.100098,3475020000,,2017-02-10,177.369995,178.869995,176.759995,178.679993,2930700,,2017-02-10,832.950012,837.150024,830.51001,834.849976,1412800,,2017-02-10,177.369995,178.869995,176.759995,178.679993,2930700,,2017-02-10,43.669998,43.889999,43.470001,43.514606,2355700,,2017-02-10,55.630001,56.470001,55.630001,56.045375,14973400
2017-02-09,2296.699951,2311.080078,2296.610107,2307.870117,3677940000,,2017-02-09,176.169998,177.800003,175.910004,177.210007,3090700,,2017-02-09,831.72998,831.97998,826.5,830.059998,1192000,,2017-02-09,176.169998,177.800003,175.910004,177.210007,3090700,,2017-02-09,43.459999,43.98,43.43,43.226692,3120600,,2017-02-09,53.880001,55.700001,53.880001,55.138202,14345400
2017-02-08,2289.550049,2295.909912,2285.379883,2294.669922,3609740000,,2017-02-08,177.5,177.5,175.880005,176.169998,2913100,,2017-02-08,830.530029,834.25,825.109985,829.880005,1300600,,2017-02-08,177.5,177.5,175.880005,176.169998,2913100,,2017-02-08,44.709999,44.759998,43.189999,43.147266,4308200,,2017-02-08,52.740002,53.939999,52.700001,53.712643,9281100
2017-02-07,2295.870117,2299.399902,2290.159912,2293.080078,3448690000,,2017-02-07,176,178.619995,175.899994,178.460007,3873500,,2017-02-07,825.5,831.919983,823.289978,829.22998,1664800,,2017-02-07,176,178.619995,175.899994,177.060012,3873500,,2017-02-07,42.959999,45.049999,41.740002,44.269135,7474400,,2017-02-07,53.07,53.279999,52.669998,52.645967,6446900
2017-02-06,2294.280029,2296.179932,2288.570068,2292.560059,3109050000,,2017-02-06,175.309998,175.979996,174.380005,175.860001,2650800,,2017-02-06,820.919983,822.390015,814.289978,821.619995,1341400,,2017-02-06,175.309998,175.979996,174.380005,174.480403,2650800,,2017-02-06,44.09,44.349998,43.799999,43.703237,3890600,,2017-02-06,52.09,52.799999,52.049999,52.635996,7355200
2017-02-03,2288.540039,2298.310059,2287.879883,2297.419922,3597970000,,2017-02-03,175,176.339996,174.889999,175.820007,3309300,,2017-02-03,823.130005,826.130005,819.349976,820.130005,1524400,,2017-02-03,175,176.339996,174.889999,174.440723,3309300,,2017-02-03,44.18,44.389999,43.91,43.673454,3292400,,2017-02-03,52.619999,52.810001,52.25,52.197364,8850400
2017-02-02,2276.689941,2283.969971,2271.649902,2280.850098,3807710000,,2017-02-02,174.229996,174.970001,173.550003,174.580002,2620500,,2017-02-02,815,824.559998,812.049988,818.26001,1684000,,2017-02-02,174.229996,174.970001,173.550003,173.210445,2620500,,2017-02-02,43.869999,44.130001,43.490002,43.673454,3624000,,2017-02-02,53,53.009998,52.48,52.635996,7874200
2017-02-01,2285.590088,2289.139893,2272.439941,2279.550049,3916610000,,2017-02-01,175,175.699997,172.889999,174.289993,2795700,,2017-02-01,824,824,812.25,815.23999,2244300,,2017-02-01,175,175.699997,172.889999,172.922712,2795700,,2017-02-01,44.48,44.549999,43.59,43.455036,2486200,,2017-02-01,52.98,53.259998,52.610001,52.855314,8810900
2017-01-31,2274.02002,2279.090088,2267.209961,2278.870117,4087450000,,2017-01-31,175.050003,175.580002,173.610001,174.520004,4139000,,2017-01-31,819.5,823.070007,813.400024,820.190002,2015400,,2017-01-31,175.050003,175.580002,173.610001,173.150918,4139000,,2017-01-31,44.18,44.330002,43.32,43.941508,5041100,,2017-01-31,51.68,52.900002,51.630001,52.735688,12342900
2017-01-30,2286.01001,2286.01001,2268.040039,2280.899902,3591270000,,2017-01-30,176.979996,177.070007,174.580002,175.800003,4094800,,2017-01-30,837.059998,837.22998,821.030029,823.830017,3512000,,2017-01-30,176.979996,177.070007,174.580002,174.420876,4094800,,2017-01-30,44.509998,44.59,43.689999,43.812446,2572700,,2017-01-30,52.779999,53.220001,52.41,52.915129,9770800
2017-01-27,2299.02002,2299.02002,2291.620117,2294.689941,3135890000,,2017-01-27,178.470001,179.199997,177.300003,177.300003,3482300,,2017-01-27,859,867,841.900024,845.030029,3749600,,2017-01-27,178.470001,179.199997,177.300003,175.909108,3482300,,2017-01-27,44.560001,44.900002,44.279999,44.199639,2054700,,2017-01-27,53.68,54.080002,53.029999,53.024784,7362000
2017-01-26,2298.629883,2300.98999,2294.080078,2296.679932,3610360000,,2017-01-26,178.059998,178.880005,177.509995,178.660004,3063900,,2017-01-26,859.049988,861,850.52002,856.97998,3076800,,2017-01-26,178.059998,178.880005,177.509995,177.25844,3063900,,2017-01-26,45.049999,45.34,44.490002,44.229422,2577600,,2017-01-26,54.110001,54.119999,53.360001,53.483358,6202000
2017-01-25,2288.879883,2299.550049,2288.879883,2298.370117,3846020000,,2017-01-25,176.259995,179.25,176.130005,178.289993,5922500,,2017-01-25,853.549988,858.789978,849.73999,858.450012,1655400,,2017-01-25,176.259995,179.25,176.130005,176.891332,5922500,,2017-01-25,44.900002,45.450001,44.869999,44.874747,3367800,,2017-01-25,53.73,54.119999,53.689999,53.692705,6675000
2017-01-24,2267.879883,2284.629883,2266.679932,2280.070068,3810960000,,2017-01-24,171.360001,176,171.160004,175.899994,6952400,,2017-01-24,846.97998,851.52002,842.280029,849.530029,1686200,,2017-01-24,171.360001,176,171.160004,174.520082,6952400,,2017-01-24,44.759998,45.459999,44.599998,44.338631,3245100,,2017-01-24,53.02,53.57,52.990002,53.283979,6321300
2017-01-23,2267.780029,2271.780029,2257.02002,2265.199951,3152710000,,2017-01-23,170.080002,171.25,170.009995,171.029999,5478200,,2017-01-23,831.609985,845.539978,828.700012,844.429993,2453600,,2017-01-23,170.080002,171.25,170.009995,169.688291,5478200,,2017-01-23,44.619999,44.73,44.130001,44.388271,1973300,,2017-01-23,53.02,53.259998,52.720001,53.074632,7025700
2017-01-20,2269.959961,2276.959961,2265.01001,2271.310059,3524970000,,2017-01-20,167.809998,170.639999,166,170.550003,12690000,,2017-01-20,829.090027,829.23999,824.599976,828.169983,1277300,,2017-01-20,167.809998,170.639999,166,169.212061,12690000,,2017-01-20,44.669998,45.209999,44.259998,44.408127,2395300,,2017-01-20,53.220001,53.349998,52.900002,53.034755,7861000
2017-01-19,2271.899902,2274.330078,2258.409912,2263.689941,3165970000,,2017-01-19,166.960007,167.449997,165.800003,166.809998,6963400,,2017-01-19,829,833,823.960022,824.369995,1068500,,2017-01-19,166.960007,167.449997,165.800003,165.501396,6963400,,2017-01-19,44.959999,45.029999,44.27,44.179783,2834900,,2017-01-19,53.84,53.939999,52.889999,52.765594,8320600
2017-01-18,2269.139893,2272.01001,2263.350098,2271.889893,3315250000,,2017-01-18,167.449997,168.589996,166.690002,166.800003,4007800,,2017-01-18,829.799988,829.809998,824.080017,829.02002,1026000,,2017-01-18,167.449997,168.589996,166.690002,165.491479,4007800,,2017-01-18,44.740002,45.220001,44.700001,44.626546,2989300,,2017-01-18,53.860001,53.889999,52.860001,53.104538,6743100
2017-01-17,2269.139893,2272.080078,2262.810059,2267.889893,3584990000,,2017-01-17,166.690002,168.179993,166.119995,167.889999,3315700,,2017-01-17,830,830.179993,823.200012,827.460022,1439700,,2017-01-17,166.690002,168.179993,166.119995,166.572925,3315700,,2017-01-17,43.779999,44.740002,43.580002,44.368414,4411700,,2017-01-17,53.400002,53.950001,53.009998,53.483358,9888500
2017-01-13,2272.73999,2278.679932,2271.51001,2274.639893,3081270000,,2017-01-13,167.970001,168.479996,166.880005,167.339996,2875400,,2017-01-13,831,834.650024,829.52002,830.940002,1288000,,2017-01-13,167.970001,168.479996,166.880005,166.027237,2875400,,2017-01-13,43.549999,43.779999,43.330002,43.246548,2164800,,2017-01-13,52.59,52.93,52.23,52.755622,6694400
2017-01-12,2271.139893,2271.780029,2254.25,2270.439941,3462130000,,2017-01-12,167.770004,168.009995,165.559998,167.949997,2927500,,2017-01-12,828.380005,830.380005,821.01001,829.530029,1349500,,2017-01-12,167.770004,168.009995,165.559998,166.632452,2927500,,2017-01-12,44.040001,44.209999,43.34,43.127409,3625700,,2017-01-12,52.509998,52.689999,52.16,52.237241,7368700
2017-01-11,2268.600098,2275.320068,2260.830078,2275.320068,3620410000,,2017-01-11,166.050003,167.759995,165.600006,167.75,3599500,,2017-01-11,826.619995,829.900024,821.469971,829.859985,1320200,,2017-01-11,166.050003,167.759995,165.600006,166.434024,3599500,,2017-01-11,43.75,44.259998,43.150002,43.693307,5322000,,2017-01-11,53.119999,53.290001,52.669998,52.526337,8208300
2017-01-10,2269.719971,2279.27002,2265.27002,2268.899902,3638790000,,2017-01-10,167.979996,168.089996,165.339996,165.520004,4118700,,2017-01-10,827.070007,829.409973,823.140015,826.01001,1194500,,2017-01-10,167.979996,168.089996,165.339996,164.221522,4118700,,2017-01-10,44.799999,45.41,44.400002,44.14007,3637000,,2017-01-10,53.549999,53.73,53.110001,52.945035,8041900
2017-01-09,2273.590088,2275.48999,2268.899902,2268.899902,3217610000,,2017-01-09,169.470001,169.800003,167.619995,167.649994,3184700,,2017-01-09,826.369995,830.429993,821.619995,827.179993,1406800,,2017-01-09,169.470001,169.800003,167.619995,166.334802,3184700,,2017-01-09,44.509998,45.310001,44.400002,44.427984,3537900,,2017-01-09,53.959999,53.990002,53.220001,53.214197,8724800
2017-01-06,2271.139893,2282.100098,2264.060059,2276.97998,3339890000,,2017-01-06,168.690002,169.919998,167.520004,169.529999,2945500,,2017-01-06,814.98999,828.960022,811.5,825.210022,2009600,,2017-01-06,168.690002,169.919998,167.520004,168.200059,2945500,,2017-01-06,45.02,45.02,43.84,44.398201,4396300,,2017-01-06,53.09,54.09,52.98,53.742549,12532400
2017-01-05,2268.179932,2271.5,2260.449951,2269,3761820000,,2017-01-05,169.25,169.389999,167.259995,168.699997,2682300,,2017-01-05,807.5,813.73999,805.919983,813.02002,1326600,,2017-01-05,169.25,169.389999,167.259995,167.376568,2682300,,2017-01-05,46.099998,46.400002,45.709999,45.440645,3364100,,2017-01-05,52.919998,53.099998,52.439999,52.895191,8682200
2017-01-04,2261.600098,2272.820068,2261.600098,2270.75,3764890000,,2017-01-04,167.770004,169.869995,167.360001,169.259995,3381400,,2017-01-04,809.890015,813.429993,804.109985,807.77002,1505200,,2017-01-04,167.770004,169.869995,167.360001,167.932173,3381400,,2017-01-04,46.380001,46.540001,45.439999,45.778198,3473300,,2017-01-04,52.23,53.349998,52.09,52.905158,13759500
2017-01-03,2251.570068,2263.879883,2245.129883,2257.830078,3770530000,,2017-01-03,167,167.869995,166.009995,167.190002,2934300,,2017-01-03,800.619995,811.440002,796.890015,808.01001,1956200,,2017-01-03,167,167.869995,166.009995,165.878419,2934300,,2017-01-03,45.689999,46.25,45.549999,45.85762,3614900,,2017-01-03,51.990002,52.5,51.77,51.818544,13295600
2016-12-30,2251.610107,2253.580078,2233.620117,2238.830078,2670900000,,2016-12-30,166.440002,166.699997,165.5,165.990005,2952800,,2016-12-30,803.210022,803.289978,789.619995,792.450012,1728300,,2016-12-30,166.440002,166.699997,165.5,164.687836,2952800,,2016-12-30,45.419998,45.689999,45.029999,45.321509,2522300,,2016-12-30,51.099998,51.330002,50.700001,50.672118,7384300
2016-12-29,2249.5,2254.51001,2244.560059,2249.26001,2336370000,,2016-12-29,166.020004,166.990005,166,166.600006,1663500,,2016-12-29,802.330017,805.75,798.140015,802.880005,1056500,,2016-12-29,166.020004,166.990005,166,165.293051,1663500,,2016-12-29,45.27,45.720001,45.25,45.033595,1952500,,2016-12-29,51,51.240002,50.880001,50.901403,4680800
2016-12-28,2270.22998,2271.310059,2249.110107,2249.919922,2392360000,,2016-12-28,167.289993,167.740005,166,166.190002,1757500,,2016-12-28,813.330017,813.330017,802.440002,804.570007,1199700,,2016-12-28,167.289993,167.740005,166,164.886264,1757500,,2016-12-28,45.669998,45.779999,45.25,45.013739,1787500,,2016-12-28,51.310001,51.5,50.869999,50.861526,6318000
2016-12-27,2266.22998,2273.820068,2266.149902,2268.879883,1987080000,,2016-12-27,166.979996,167.979996,166.850006,167.139999,1397500,,2016-12-27,808.679993,816,805.799988,809.929993,974400,,2016-12-27,166.979996,167.979996,166.850006,165.828809,1397500,,2016-12-27,45.220001,45.720001,45.169998,45.321509,1558100,,2016-12-27,51.799999,52.25,51.200001,51.130688,8175000
2016-12-23,2260.25,2263.790039,2258.840088,2263.790039,2020550000,,2016-12-23,167,167.490005,166.449997,166.710007,1701200,,2016-12-23,808.01001,810.969971,805.109985,807.799988,764100,,2016-12-23,167,167.490005,166.449997,165.402189,1701200,,2016-12-23,45.200001,45.490002,45.02,44.825107,2227000,,2016-12-23,51.990002,52.349998,51.669998,51.748761,9360800
2016-12-22,2262.929932,2263.179932,2256.080078,2260.959961,2876320000,,2016-12-22,167.360001,168.229996,166.580002,167.059998,2802600,,2016-12-22,809.099976,811.070007,806.030029,809.679993,1131600,,2016-12-22,167.360001,168.229996,166.580002,165.749434,2802600,,2016-12-22,46.139999,46.209999,44.990002,44.85489,3196800,,2016-12-22,52.799999,53,52.029999,51.978046,11798900
2016-12-21,2270.540039,2271.22998,2265.149902,2265.179932,2852230000,,2016-12-21,166.25,167.940002,165.25,167.330002,3575700,,2016-12-21,815.719971,815.719971,805.099976,812.200012,1454500,,2016-12-21,166.25,167.940002,165.25,166.017321,3575700,,2016-12-21,46.259998,46.48,46,45.798055,3219800,,2016-12-21,52.900002,53.349998,51.549999,52.137549,23236400
2016-12-20,2266.5,2272.560059,2266.139893,2270.76001,3298780000,,2016-12-20,167.490005,168.25,166.449997,167.600006,2174600,,2016-12-20,813.369995,816.48999,811,815.200012,1270200,,2016-12-20,167.490005,168.25,166.449997,166.285207,2174600,,2016-12-20,46.380001,46.380001,45.68,45.887407,3231100,,2016-12-20,51.060001,51.990002,50.75,51.629135,15984100
2016-12-19,2259.23999,2267.469971,2258.209961,2262.530029,3248370000,,2016-12-19,166.830002,167.259995,166,166.679993,2955900,,2016-12-19,809.280029,816.219971,804.5,812.5,1259600,,2016-12-19,166.830002,167.259995,166,165.372411,2955900,,2016-12-19,46.490002,46.68,45.810001,45.738485,3189800,,2016-12-19,50.91,51.360001,50.48,50.692052,9451700
2016-12-16,2266.810059,2268.050049,2254.23999,2258.070068,5920340000,,2016-12-16,168.970001,169.110001,166.059998,166.729996,7120600,,2016-12-16,818.309998,819.200012,808.119995,809.840027,2589100,,2016-12-16,168.970001,169.110001,166.059998,165.422021,7120600,,2016-12-16,45.73,46.529999,45.630001,46.175317,5880600,,2016-12-16,51.599998,51.639999,50.669998,50.761835,13984900
2016-12-15,2253.77002,2272.120117,2253.77002,2262.030029,4168200000,,2016-12-15,168.009995,169.850006,167.779999,168.020004,3388600,,2016-12-15,817.359985,823,812,815.650024,1768500,,2016-12-15,168.009995,169.850006,167.779999,166.70191,3388600,,2016-12-15,45.389999,46.07,45.139999,45.410862,2699400,,2016-12-15,52,52.040001,51.09,51.130688,9567500
2016-12-14,2268.350098,2276.199951,2248.439941,2253.280029,4406970000,,2016-12-14,168.369995,169.889999,167.449997,168.509995,4124200,,2016-12-14,815.919983,824.26001,812.780029,817.890015,1769700,,2016-12-14,168.369995,169.889999,167.449997,167.188056,4124200,,2016-12-14,46.400002,46.57,45.349998,45.26194,3510700,,2016-12-14,52.240002,52.34,51.59,51.629135,8012800
2016-12-13,2263.320068,2277.530029,2263.320068,2271.719971,3857590000,,2016-12-13,165.679993,169.949997,165.679993,168.289993,5932300,,2016-12-13,812.390015,824.299988,811.940002,815.340027,2103300,,2016-12-13,165.679993,169.949997,165.679993,166.969781,5932300,,2016-12-13,46.75,47.27,46.330002,46.066112,4033800,,2016-12-13,51.830002,53.220001,51.830002,52.137549,11442300
2016-12-12,2258.830078,2264.030029,2252.370117,2256.959961,4034510000,,2016-12-12,166.720001,166.789993,165.070007,165.5,3392300,,2016-12-12,804.820007,811.349976,804.530029,807.900024,1627300,,2016-12-12,166.720001,166.789993,165.070007,164.201675,3392300,,2016-12-12,46.619999,47.150002,46.560001,46.68165,2925700,,2016-12-12,51.5,51.900002,50.939999,51.379912,11459500
